"logFC","logCPM","LR","PValue","FDR","ENTREZID","SYMBOL","GENENAME"
-2.46338624819596,0.699478444974001,8.06871456391469,0.00450360544463603,0.0213132615608162,"242608","Podn","podocan"
-2.66263509011835,-1.33669079111339,8.06842657669517,0.00450432128658101,0.0213132615608162,"66065","Hsd17b14","hydroxysteroid (17-beta) dehydrogenase 14"
1.53626552754928,4.59229539889793,8.06349466138822,0.00451659841152336,0.021364956987643,"226016","Abhd17b","abhydrolase domain containing 17B"
-2.14414940517887,2.88590653408358,8.0622315209866,0.00451974825217956,0.021373459418745,"269717","Orai2","ORAI calcium release-activated calcium modulator 2"
-2.30256134483402,-0.42014341651784,8.05968887696239,0.00452609552273731,0.0213970725819146,"231147","Sh3tc1","SH3 domain and tetratricopeptide repeats 1"
4.49301029418573,-2.49975361058669,8.05750176906516,0.00453156252040378,0.0214165113853054,"70538","5730435O14Rik","RIKEN cDNA 5730435O14 gene"
2.34764510454694,-0.0275690160812064,8.05663325238921,0.00453373537042358,0.02142037482636,"69861","2010003K11Rik","RIKEN cDNA 2010003K11 gene"
-1.66473650765965,3.16969671599077,8.05558038168713,0.00453637085899381,0.021426421116419,"237073","Rbm41","RNA binding motif protein 41"
2.58216326931759,0.379903947686499,8.0549867632328,0.00453785746006704,0.0214270389300566,"621603","Aldh3b2","aldehyde dehydrogenase 3 family, member B2"
1.6303938677101,4.57967857763508,8.0541799464802,0.00453987876987918,0.0214301804298598,"68813","Dock5","dedicator of cytokinesis 5"
-2.84282215304789,0.871900647604761,8.05243172882739,0.00454426170806377,0.0214444646265273,"268807","Klhl38","kelch-like 38"
-1.53641401380366,8.65471542957632,8.04904576222036,0.00455276288843283,0.0214781685638187,"67951","Tubb6","tubulin, beta 6 class V"
-2.748818746423,-1.39013978410723,8.04788603819684,0.00455567834119412,0.0214824330325936,"70494","5730409K12Rik","RIKEN cDNA 5730409K12 gene"
-1.60546909673811,5.97301488398707,8.04760487783122,0.00455638544199278,0.0214824330325936,"24001","Tiam2","T cell lymphoma invasion and metastasis 2"
1.64366954263153,3.54129544241988,8.04428966331421,0.00456473143322215,0.0215153640234545,"244141","Nars2","asparaginyl-tRNA synthetase 2 (mitochondrial)(putative)"
1.40579966371646,5.40815700278858,8.03851758973545,0.00457929968967566,0.0215775946021569,"30055","Timm13","translocase of inner mitochondrial membrane 13"
2.30665828039943,0.926901175538802,8.03205193140752,0.00459567473495814,0.0216482991091739,"640524","Sptbn5","spectrin beta, non-erythrocytic 5"
-2.01219015568948,0.446258146443205,8.03146357085313,0.00459716778471178,0.0216488795201386,"100502586","Gm19265","predicted gene, 19265"
1.90969552361906,1.26511444314629,8.03006501191622,0.00460071881275334,0.0216591480836323,"227358","Erfe","erythroferrone"
-2.28902795068418,4.51158488254901,8.02942751343771,0.00460233838774973,0.0216603203930902,"327978","Slfn5","schlafen 5"
4.50666830224894,3.82597368542749,8.02765486362488,0.00460684488536468,0.0216750748938087,"52024","Ankrd22","ankyrin repeat domain 22"
3.79524413219325,0.173549489494885,8.02569392588631,0.00461183529126842,0.0216920967092875,"320495","Ipcef1","interaction protein for cytohesin exchange factors 1"
1.92274957043027,2.31626087428906,8.02202498301951,0.00462118720506241,0.0217296169559079,"73419","Armt1","acidic residue methyltransferase 1"
-3.26578998693892,2.03432976780979,8.01994214797543,0.00462650481776486,0.0217468053185583,"320782","Tmem154","transmembrane protein 154"
-1.72642621215001,3.48121990836281,8.01951556604396,0.00462759467769626,0.0217468053185583,"67217","L3hypdh","L-3-hydroxyproline dehydratase (trans-)"
1.70332703991101,3.9036972154048,8.01823293624517,0.00463087320103959,0.0217557431834809,"277973","Slc9a5","solute carrier family 9 (sodium/hydrogen exchanger), member 5"
1.90423378432899,7.34060895398357,8.01430183389315,0.0046409362147664,0.0217852490205325,"66412","Arrdc4","arrestin domain containing 4"
1.46317873905632,5.78179315497173,8.01425815173838,0.00464104815934734,0.0217852490205325,"76932","Arfip2","ADP-ribosylation factor interacting protein 2"
2.70992473821999,4.34367796602575,8.0141641246343,0.00464128913263306,0.0217852490205325,"233064","Wdr62","WD repeat domain 62"
2.19831660749061,1.67498879670066,8.01344515213817,0.00464313214141082,0.0217874288488292,"319187","H2bc15","H2B clustered histone 15"
3.82634430613296,1.05237857770827,8.00956953182629,0.00465307972379472,0.0218276259883799,"71724","Aox3","aldehyde oxidase 3"
-1.51837079330119,4.9991250109382,8.00517909361909,0.00466437491906724,0.0218736090873523,"230594","Tut4","terminal uridylyl transferase 4"
-2.77919736889788,-1.7583287895265,8.00468406124453,0.00466565022990791,0.0218736090873523,"69820","1810059H22Rik","RIKEN cDNA 1810059H22 gene"
-1.50884597372805,4.35538001322562,7.99811184712743,0.00468261537578106,0.0219466350530379,"67009","Ttc23","tetratricopeptide repeat domain 23"
-2.53587120298728,0.263166923697823,7.99379841742431,0.00469378396015948,0.0219850726865706,"20257","Stmn2","stathmin-like 2"
1.99626184509599,1.24881888861605,7.99270813998371,0.00469661126356212,0.0219850726865706,"52670","Cpsf4l","cleavage and polyadenylation specific factor 4-like"
1.7911605597953,4.90466308738825,7.99270780137125,0.00469661214192009,0.0219850726865706,"66536","Nipsnap3b","nipsnap homolog 3B"
2.23575088893215,1.68368529650885,7.99261177483725,0.00469686124071986,0.0219850726865706,"242705","E2f2","E2F transcription factor 2"
1.69810682983911,3.8857135071963,7.99199571476692,0.00469845965897816,0.0219850726865706,"18415","Hspa4l","heat shock protein 4 like"
2.80160553289126,-1.06368327160063,7.99172461679025,0.00469916322040214,0.0219850726865706,"73707","Gucy2g","guanylate cyclase 2g"
-2.13393052486596,1.98942222843983,7.98731993232798,0.00471060943430713,0.0220321016572329,"71522","Ggt6","gamma-glutamyltransferase 6"
-2.5640416559053,-0.960727145885498,7.9860061168215,0.00471402907076556,0.0220415726137216,"72361","Ces2g","carboxylesterase 2G"
-1.39420538934543,4.59256292987765,7.98278014977385,0.00472243644071281,0.0220743524131988,"319901","Dsel","dermatan sulfate epimerase-like"
-2.91576301857281,-0.470752764854994,7.9815692744101,0.00472559611042727,0.0220782955484299,"622976","Gm6377","predicted gene 6377"
2.65344905073386,-0.829713654882126,7.98138619697859,0.00472607402178806,0.0220782955484299,"74890","Morn3","MORN repeat containing 3"
-1.50935784121537,7.79869886537391,7.98039372042919,0.00472866567226046,0.0220838747885356,"72504","Taf4b","TATA-box binding protein associated factor 4b"
-2.04251162156156,4.79759473133875,7.97957967929805,0.00473079245555487,0.0220872803449303,"84094","Plvap","plasmalemma vesicle associated protein"
-1.43338552969705,7.02260642117395,7.97782080152379,0.00473539106923544,0.0221022210449489,"30791","Slc39a1","solute carrier family 39 (zinc transporter), member 1"
-2.54836125445398,-0.275237948119033,7.97699649234386,0.00473754780534073,0.0221053318011557,"319480","Itga11","integrin alpha 11"
1.72973280089036,2.33619815146855,7.9764970724725,0.00473885498242949,0.0221053318011557,"74183","Perm1","PPARGC1 and ESRR induced regulator, muscle 1"
1.51734057508398,4.38069110893445,7.97547140538956,0.00474154070639718,0.0221084587032747,"103140","Gstt3","glutathione S-transferase, theta 3"
-1.88328365085041,2.86624093968805,7.97517270608039,0.00474232314629849,0.0221084587032747,"231637","Ssh1","slingshot protein phosphatase 1"
3.17012107341369,-0.412904843340544,7.97374689577549,0.00474605985502758,0.0221193541577281,"208869","Dock3","dedicator of cyto-kinesis 3"
1.5033593921616,3.80395902689638,7.97135896586366,0.00475232476878755,0.0221373571446309,"54445","Unc93b1","unc-93 homolog B1, TLR signaling regulator"
3.30777403477485,2.86100838333067,7.9710991546691,0.00475300691093476,0.0221373571446309,"74407","Odad4","outer dynein arm complex subunit 4"
1.51707016745834,6.43693874269584,7.97036172672905,0.00475494359363315,0.0221373571446309,"18640","Pfkfb2","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2"
1.38747873207879,5.1440924169398,7.97014015452583,0.00475552565844228,0.0221373571446309,"14651","Hagh","hydroxyacyl glutathione hydrolase"
1.58283324600029,4.16066807192519,7.9689071816423,0.00475876597426517,0.022144158956233,"68616","Gdpd3","glycerophosphodiester phosphodiesterase domain containing 3"
1.73393108330543,7.25477616086916,7.96851802463379,0.00475978916567474,0.022144158956233,"56348","Hsd17b12","hydroxysteroid (17-beta) dehydrogenase 12"
1.51570797129851,4.99639502093212,7.96725447286067,0.00476311290563804,0.0221531007535914,"67967","Pold3","polymerase (DNA-directed), delta 3, accessory subunit"
-1.40379676879445,5.21708324459979,7.96346902851924,0.00477308457650759,0.0221929475278394,"12452","Ccng2","cyclin G2"
-1.46860941203672,7.40241749969525,7.96241120612891,0.00477587490688035,0.0221993903024521,"65960","Twsg1","twisted gastrulation BMP signaling modulator 1"
1.68998895552436,4.39704571313273,7.9614491611858,0.00477841403770526,0.0222046619970285,"69727","Usp46","ubiquitin specific peptidase 46"
1.76480488209373,3.06990871445538,7.95890330216908,0.00478513997487688,0.0222259380515327,"71890","Mad2l2","MAD2 mitotic arrest deficient-like 2"
-2.39974447014993,-0.996874803076778,7.95865166022408,0.00478580531443722,0.0222259380515327,"100504116","Brd3os","bromodomain containing 3, opposite strand"
1.75500772624171,5.78767661447363,7.95653835843494,0.00479139658998543,0.0222453677168419,"234353","Psd3","pleckstrin and Sec7 domain containing 3"
-2.57609154684596,2.62130643217249,7.95469800577296,0.00479627112994923,0.0222614593062313,"12006","Axin2","axin 2"
-2.25145617903008,-0.743808761936956,7.95249800142372,0.00480210490868519,0.0222801286082998,"22349","Vil1","villin 1"
2.19465800509649,1.2202455221414,7.95211810361915,0.00480311302002515,0.0222801286082998,"319186","H2bc14","H2B clustered histone 14"
1.46372907776142,4.12244237478504,7.9440652493741,0.00482453317818423,0.0223729232241853,"235043","Tmem205","transmembrane protein 205"
-2.94379506330851,1.69497590979687,7.94071722816734,0.0048334673510159,0.0224021145148069,"100039795","Ildr2","immunoglobulin-like domain containing receptor 2"
-3.52529690415083,-2.06982099427727,7.94025109668552,0.00483471255580691,0.0224021145148069,"14761","Gpr27","G protein-coupled receptor 27"
-1.68956151236077,4.7357298516131,7.94011337422762,0.00483508052455115,0.0224021145148069,"434341","Nlrc5","NLR family, CARD domain containing 5"
-3.69583278410208,8.62434009554771,7.93950115261438,0.00483671661196768,0.0224031270033814,"20200","S100a6","S100 calcium binding protein A6 (calcyclin)"
-1.59308110229318,4.65783305257804,7.93322691273936,0.00485351629442039,0.0224734409616209,"23797","Akt3","thymoma viral proto-oncogene 3"
-2.06815548360971,1.39377747778659,7.93277036697175,0.00485474104296215,0.0224734409616209,"333182","Cox6b2","cytochrome c oxidase subunit 6B2"
4.76093892211562,-0.383367526862847,7.92934100236754,0.00486395086920554,0.022509481562789,"77855","D730045A05Rik","RIKEN cDNA D730045A05 gene"
1.45381323626207,4.059716356979,7.9282278582835,0.00486694412951743,0.0225167403462803,"225280","Ino80c","INO80 complex subunit C"
-1.98175382339664,3.43954426523746,7.92498536405895,0.00487567394231042,0.0225505270659274,"217430","Slc66a3","solute carrier family 66 member 3"
1.45880075443646,6.47434476105514,7.92412046172847,0.00487800522506981,0.0225547087703345,"21355","Tap2","transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)"
-1.44941346108672,5.80012056620786,7.92258030919096,0.00488215940888485,0.0225673142141024,"380916","Lrch1","leucine-rich repeats and calponin homology (CH) domain containing 1"
4.02498404175836,-1.21936589542935,7.92006939188802,0.00488893972222432,0.0225842276130561,"100040049","Smim38","small integral membrane protein 38"
-1.87520418962985,7.45726250280528,7.91997876077469,0.00488918463574054,0.0225842276130561,"105722","Ano6","anoctamin 6"
-1.4172230375349,5.45887435369477,7.91963804315251,0.00489010547278397,0.0225842276130561,"12418","Cbx4","chromobox 4"
1.58509853649749,4.50294781543468,7.91715637068043,0.00489681787261043,0.0226086209929112,"99650","4933434E20Rik","RIKEN cDNA 4933434E20 gene"
-2.43850029742984,-0.212951722808358,7.91501635631964,0.00490261369683453,0.0226287695282631,"20392","Sgce","sarcoglycan, epsilon"
-2.76071441686535,-0.469616655947267,7.91269146222461,0.00490891815425541,0.0226512532875482,"53897","Gal3st1","galactose-3-O-sulfotransferase 1"
1.9375428901375,5.7826225008714,7.9095194764733,0.00491753301060341,0.0226843816986504,"76687","Spcs3","signal peptidase complex subunit 3 homolog (S. cerevisiae)"
-2.14000089660657,0.949523043449723,7.90813401488909,0.00492130064391,0.0226951372560121,"229898","Gbp5","guanylate binding protein 5"
2.13414744137123,1.59001995374658,7.90579213699138,0.00492767585066959,0.0227179081516868,"71584","Gdpd2","glycerophosphodiester phosphodiesterase domain containing 2"
1.48894531867474,5.21643630857202,7.90511949594359,0.00492950851133283,0.0227197295167991,"228983","Osbpl2","oxysterol binding protein-like 2"
-1.6808280267596,6.79095491548375,7.90370146306961,0.00493337432313109,0.0227272091059907,"68146","Arl13b","ADP-ribosylation factor-like 13B"
2.57322424818751,-1.37232228995681,7.90346931503051,0.00493400749447317,0.0227272091059907,"319188","H2bc22","H2B clustered histone 22"
-2.47421910124425,-1.47569168266278,7.90025014577887,0.00494279614591709,0.022761057776828,"432460","Tmem229b-ps","transmembrane protein 229B, pseudogene"
2.32900543994568,2.99592908396874,7.89764614159708,0.00494991700441698,0.0227872089536283,"217700","Acot6","acyl-CoA thioesterase 6"
3.9798889406495,2.64411402999708,7.89334697926455,0.00496169629133145,0.0228320789701072,"226999","Slc9a2","solute carrier family 9 (sodium/hydrogen exchanger), member 2"
2.58962309575446,-1.33020683702545,7.89282070281811,0.0049631401984728,0.0228320789701072,"19215","Ptgds","prostaglandin D2 synthase (brain)"
-1.57717793613574,4.90310448471554,7.89250814871085,0.00496399793351608,0.0228320789701072,"12843","Col1a2","collagen, type I, alpha 2"
-1.77856849817893,2.40200214027956,7.8894283131361,0.00497245793668244,0.0228643366980883,"107815","Scml2","Scm polycomb group protein like 2"
-2.53344100554829,-1.134422156929,7.88706597169624,0.00497895700960121,0.0228875615415176,"70911","Phyhipl","phytanoyl-CoA hydroxylase interacting protein-like"
-1.92980235148794,2.91830464243128,7.88648834128425,0.004980547453791,0.0228882151671163,"233280","Nipa1","non imprinted in Prader-Willi/Angelman syndrome 1 homolog (human)"
-1.36661900107806,5.04842379670526,7.88537886967619,0.00498360371861579,0.0228931075658105,"75339","Mphosph8","M-phase phosphoprotein 8"
-2.66766348676713,-0.32772809396572,7.88505030502874,0.00498450918336839,0.0228931075658105,"84682","Cox4i2","cytochrome c oxidase subunit 4I2"
1.52074720967032,5.61197025757655,7.88294962424526,0.00499030224311533,0.0229048656158099,"18010","Neu1","neuraminidase 1"
1.66554596638691,4.05510427665402,7.88263422654241,0.00499117260936742,0.0229048656158099,"53975","Ddx20","DEAD box helicase 20"
2.09543089742858,3.26631701963497,7.88254560914015,0.00499141718431089,0.0229048656158099,"328258","Slc25a48","solute carrier family 25, member 48"
-3.78630507094969,0.385113613340016,7.87974428770949,0.00499915484207777,0.0229337135338743,"668310","Cc2d2b","coiled-coil and C2 domain containing 2B"
-2.35589009805099,1.24920991882727,7.87789128144217,0.00500427983065906,0.0229451069680392,"100504178","Dhrs13os","dehydrogenase/reductase 13, opposite strand"
-1.9241596892942,4.00899043352191,7.87779649809946,0.00500454212343908,0.0229451069680392,"380930","9330188P03Rik","RIKEN cDNA 9330188P03 gene"
2.42464915003198,0.623913138423821,7.87635568189713,0.00500853100188004,0.0229567354854154,"329851","Gm12530","predicted gene 12530"
2.08114866612227,-0.105038854566813,7.87462364072437,0.00501333042082037,0.0229720713165106,"76062","5830428M24Rik","RIKEN cDNA 5830428M24 gene"
-2.20506033914333,0.425814247021685,7.8700411565506,0.0050260509210875,0.0230236836976425,"93700","Pcdhgb2","protocadherin gamma subfamily B, 2"
-2.75683533063403,-0.0551843451138011,7.86840502147121,0.00503060062596818,0.0230378476652568,"16995","Ltb4r1","leukotriene B4 receptor 1"
